stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,vehicle_type,radius
1080416,H0421,"Merisotilaantori","Merikasarminkatu",60.167297,24.973940,A,http://aikataulut.hsl.fi/pysakit/fi/1080416.html,0, ,1, ,0,25
1080701,H0097,"Katajanokka","Katajanokka",60.167161,24.979922,A,http://aikataulut.hsl.fi/pysakit/fi/1080701.html,0, ,0, ,4,40
1080702,H0094,"Kruunuvuorenranta","Saaristolaivastonk.",60.166072,25.012165,B,http://aikataulut.hsl.fi/pysakit/fi/1080702.html,0, ,0, ,4,40
1080703,H0095,"Meritullintori","Meritullintori",60.169716,24.959896,A,http://aikataulut.hsl.fi/pysakit/fi/1080703.html,0, ,0, ,4,40
1090415,H0434,"Olympiaterminaali","Laivasillankatu",60.161506,24.956318,A,http://aikataulut.hsl.fi/pysakit/fi/1090415.html,0, ,1, ,0,20
1090416,H0435,"Olympiaterminaali","Laivasillankatu",60.161601,24.956455,A,http://aikataulut.hsl.fi/pysakit/fi/1090416.html,0, ,1, ,0,20
1100102,H2514,"Hanasaari","Sörnäisten rantatie",60.182017,24.962013,A,http://aikataulut.hsl.fi/pysakit/fi/1100102.html,0, ,2, ,3,40
1100103,H2515,"Hanasaari","Sörnäisten rantatie",60.182390,24.961820,A,http://aikataulut.hsl.fi/pysakit/fi/1100103.html,0, ,2, ,3,40
1100105,H2518,"Suvilahti","Sörnäisten rantatie",60.186880,24.969150,A,http://aikataulut.hsl.fi/pysakit/fi/1100105.html,0, ,2, ,3,40
1100106,H2556,"Panimokatu","Panimokatu",60.188557,24.972900,A,http://aikataulut.hsl.fi/pysakit/fi/1100106.html,0, ,0, ,3,30
1100107,H2519,"Suvilahti","Sörnäisten rantat.33",60.187690,24.969540,A,http://aikataulut.hsl.fi/pysakit/fi/1100107.html,0, ,2, ,3,40
1100109,H2552,"Kalasatama/Itäväylä","Itäväylä",60.186563,24.981246,A,http://aikataulut.hsl.fi/pysakit/fi/1100109.html,0, ,0,22,3,80
1100110,H2553,"Kalasatama/Itäväylä","Junatie",60.186945,24.980380,A,http://aikataulut.hsl.fi/pysakit/fi/1100110.html,0, ,0,21,3,40
1100119,H3000,"Tynnyrintekijänkatu","Tynnyrintekijänk. 2",60.189218,24.971152,A,http://aikataulut.hsl.fi/pysakit/fi/1100119.html,0, ,2, ,3,40
1100120,H3001,"Tynnyrintekijänkatu","Tynnyrintekijänk. 1",60.189060,24.971230,A,http://aikataulut.hsl.fi/pysakit/fi/1100120.html,0, ,2, ,3,40
1100122,H2517,"Käenkuja","Sörnäisten rantatie",60.185206,24.966406,A,http://aikataulut.hsl.fi/pysakit/fi/1100122.html,0, ,2, ,3,40
1100125,H2407,"Haapaniemi","Hämeentie",60.182704,24.957590,A,http://aikataulut.hsl.fi/pysakit/fi/1100125.html,0, ,2, ,3,40
1100126,H2512,"Väinö Tannerin kent.","Haapaniemenkatu",60.181836,24.956661,A,http://aikataulut.hsl.fi/pysakit/fi/1100126.html,0, ,0, ,3,40
1100131,H2565,"Kalasatama (M)","Hermannin rantatie",60.187139,24.977473,A,http://aikataulut.hsl.fi/pysakit/fi/1100131.html,0, ,0,14,3,40
1100132,H2564,"Kalasatama (M)","Hermannin rantatie",60.187006,24.976955,A,http://aikataulut.hsl.fi/pysakit/fi/1100132.html,0, ,0,13,3,30
1100133,H3005,"Kalasatama (M)","Työpajankatu",60.188285,24.976496,A,http://aikataulut.hsl.fi/pysakit/fi/1100133.html,0, ,2,15,3,40
1100134,H3004,"Kalasatama (M)","Työpajankatu",60.188310,24.976610,A,http://aikataulut.hsl.fi/pysakit/fi/1100134.html,0, ,2,16,3,65
1100143,H2571,"Parrulaituri","Koksikatu",60.184379,24.974965,A,http://aikataulut.hsl.fi/pysakit/fi/1100143.html,0, ,0, ,3,40
1100159,H2551,"Tynnyrintekijänkatu","Junatie",60.188750,24.969230,A,http://aikataulut.hsl.fi/pysakit/fi/1100159.html,0, ,2, ,3,40
1100160,H2550,"Tynnyrintekijänkatu","Junatie",60.188586,24.969609,A,http://aikataulut.hsl.fi/pysakit/fi/1100160.html,0, ,2, ,3,40
1100167,H3006,"Vanha talvitie","Hermannin rantatie",60.192713,24.977969,A,http://aikataulut.hsl.fi/pysakit/fi/1100167.html,0, ,2, ,3,40
1100168,H3007,"Vanha talvitie","Hermannin rantatie",60.193011,24.978369,A,http://aikataulut.hsl.fi/pysakit/fi/1100168.html,0, ,2, ,3,20
1100206,H2524,"Merihaka","Sörnäisten rantatie",60.180046,24.958781,A,http://aikataulut.hsl.fi/pysakit/fi/1100206.html,0, ,0, ,3,20
1100208,H2525,"Sörnäisten rantatie","Vilhonvuorenkatu",60.185788,24.969885,A,http://aikataulut.hsl.fi/pysakit/fi/1100208.html,0, ,0, ,3,20
1100209,H2526,"Sörnäisten rantatie","Vilhonvuorenkatu",60.185718,24.969477,A,http://aikataulut.hsl.fi/pysakit/fi/1100209.html,0, ,0, ,3,40
1100210,H2572,"Parrulaituri","Koksikatu",60.184428,24.975416,A,http://aikataulut.hsl.fi/pysakit/fi/1100210.html,0, ,0, ,3,40
1100403,H0870,"Nihti","Konttisatamankatu",60.178442,24.974659,A,http://aikataulut.hsl.fi/pysakit/fi/1100403.html,0, ,0, ,0,25
1100404,H0871,"Nihti","Konttisatamankatu",60.178526,24.973927,A,http://aikataulut.hsl.fi/pysakit/fi/1100404.html,0, ,0, ,0,25
1100405,H0864,"Sompasaari","Aallonhalkoja",60.180582,24.978610,A,http://aikataulut.hsl.fi/pysakit/fi/1100405.html,0, ,0, ,0,25
1100406,H0865,"Sompasaari","Aallonhalkoja",60.180929,24.978889,A,http://aikataulut.hsl.fi/pysakit/fi/1100406.html,0, ,0, ,0,25
1100407,H0863,"Polariksenkatu","Junonkatu",60.183969,24.980268,A,http://aikataulut.hsl.fi/pysakit/fi/1100407.html,0, ,0, ,0,25
1100408,H0861,"Kalasatama (M)","Itäväylä",60.187210,24.977357,A,http://aikataulut.hsl.fi/pysakit/fi/1100408.html,0, ,0,12,0,30
1100409,H0860,"Kalasatama (M)","Hermannin rantatie",60.186731,24.976955,A,http://aikataulut.hsl.fi/pysakit/fi/1100409.html,0, ,0,11,0,25
1100410,H0862,"Polariksenkatu","Junonkatu",60.183647,24.979957,A,http://aikataulut.hsl.fi/pysakit/fi/1100410.html,0, ,0, ,0,25
1100411,H0859,"Vanha talvitie","Hermannin rantatie",60.192900,24.978224,A,http://aikataulut.hsl.fi/pysakit/fi/1100411.html,0, ,0, ,0,25
1100412,H0858,"Vanha talvitie","Hermannin rantatie",60.191994,24.978586,A,http://aikataulut.hsl.fi/pysakit/fi/1100412.html,0, ,0, ,0,25
1100601,H0027,"Kalasatama","Hermannin rantatie 1",60.187389,24.977068,A,http://aikataulut.hsl.fi/pysakit/fi/1100601.html,0,1000107,1, ,1,40
1100602,H0026,"Kalasatama","Hermannin rantatie 1",60.187523,24.977137,A,http://aikataulut.hsl.fi/pysakit/fi/1100602.html,0,1000107,1, ,1,40
1111102,H2129,"Kallion virastotalo","Porthaninrinne",60.180994,24.949135,A,http://aikataulut.hsl.fi/pysakit/fi/1111102.html,0, ,0,33,3,40
1111116,H2400,"Hakaniemi","Siltasaarenkatu",60.178726,24.949849,A,http://aikataulut.hsl.fi/pysakit/fi/1111116.html,0,1000012,2,11,3,40
1111117,H2520,"Hakaniemi","Hakaniemen Torikatu",60.178900,24.952257,A,http://aikataulut.hsl.fi/pysakit/fi/1111117.html,0,1000012,0,24,3,20
1111146,H2513,"Merihaka","Sörnäisten rantatie",60.180148,24.958083,A,http://aikataulut.hsl.fi/pysakit/fi/1111146.html,0, ,2, ,3,40
1111204,H2504,"Hakaniemi","Hakaniemen torikatu",60.179380,24.952260,A,http://aikataulut.hsl.fi/pysakit/fi/1111204.html,0,1000012,0,25,3,25
1111207,H2521,"Hakaniemi","John Stenbergin rant",60.177923,24.951901,A,http://aikataulut.hsl.fi/pysakit/fi/1111207.html,0, ,0,23,3,30
1111302,H2509,"Näkinkuja","Miina Sillanpään k.",60.179872,24.954513,A,http://aikataulut.hsl.fi/pysakit/fi/1111302.html,0, ,0,26,3,20
1111431,H0253,"Kallion virastotalo","Siltasaarenkatu",60.180698,24.949798,A,http://aikataulut.hsl.fi/pysakit/fi/1111431.html,0, ,2,31,0,40
1111432,H0254,"Kallion virastotalo","Siltasaarenkatu",60.180459,24.949653,A,http://aikataulut.hsl.fi/pysakit/fi/1111432.html,0, ,1,32,0,30
1111601,H0023,"Hakaniemi","Toinen linja",60.180481,24.950188,A,http://aikataulut.hsl.fi/pysakit/fi/1111601.html,0,1000105,1, ,1,40
1111602,H0022,"Hakaniemi","Toinen linja 7",60.180480,24.950152,A,http://aikataulut.hsl.fi/pysakit/fi/1111602.html,0,1000105,1, ,1,40
1112104,H0227,"Castréninkatu","Toinen linja 25",60.182870,24.945240,A,http://aikataulut.hsl.fi/pysakit/fi/1112104.html,0, ,2, ,3,40
1112122,H2508,"Kallion virastotalo","Porthaninkatu",60.181332,24.950069,A,http://aikataulut.hsl.fi/pysakit/fi/1112122.html,0, ,2,30,3,20
1112126,H2406,"Haapaniemi","Hämeentie",60.182608,24.956868,A,http://aikataulut.hsl.fi/pysakit/fi/1112126.html,0, ,2, ,3,40
1112152,H0229,"Kuntatalo","Toinen linja 33",60.184450,24.941140,A,http://aikataulut.hsl.fi/pysakit/fi/1112152.html,0, ,2, ,3,40
1112153,H2128,"Kuntatalo","Toinen linja",60.184128,24.941707,A,http://aikataulut.hsl.fi/pysakit/fi/1112153.html,0, ,2, ,3,40
1112154,H2127,"Wallininkatu","Alppikatu 9",60.185560,24.943370,A,http://aikataulut.hsl.fi/pysakit/fi/1112154.html,0, ,2, ,3,40
1112155,H2126,"Wallininkatu","Alppikatu 8",60.185630,24.943310,A,http://aikataulut.hsl.fi/pysakit/fi/1112155.html,0, ,2, ,3,40
1112404,H2091,"Arenatalo","Toinen linja 3",60.180859,24.950289,A,http://aikataulut.hsl.fi/pysakit/fi/1112404.html,0, ,0, ,0,40
1112433,H0255,"Karhupuisto","Viides linja",60.183773,24.952316,A,http://aikataulut.hsl.fi/pysakit/fi/1112433.html,0, ,1, ,0,20
1112434,H0256,"Karhupuisto","Viides linja",60.183500,24.952730,A,http://aikataulut.hsl.fi/pysakit/fi/1112434.html,0, ,1, ,0,20
1112438,H0227,"Castréninkatu","Toinen linja",60.182870,24.945240,A,http://aikataulut.hsl.fi/pysakit/fi/1112438.html,0, ,1, ,0,20
1112439,H0228,"Castréninkatu","Toinen linja",60.182742,24.945327,A,http://aikataulut.hsl.fi/pysakit/fi/1112439.html,0, ,1, ,0,20
1112440,H0229,"Kuntatalo","Toinen linja",60.184450,24.941140,A,http://aikataulut.hsl.fi/pysakit/fi/1112440.html,0, ,2, ,0,20
1112441,H0230,"Ensi linja","Ensi linja",60.183354,24.940617,A,http://aikataulut.hsl.fi/pysakit/fi/1112441.html,0, ,1, ,0,20
1113121,H0255,"Karhupuisto","Viides linja",60.183773,24.952316,A,http://aikataulut.hsl.fi/pysakit/fi/1113121.html,0, ,0, ,3,40
1113122,H0256,"Karhupuisto","Viides linja",60.183500,24.952730,A,http://aikataulut.hsl.fi/pysakit/fi/1113122.html,0, ,0, ,3,40
1113131,H2410,"Sörnäinen (M)","Hämeentie",60.187854,24.962439,A,http://aikataulut.hsl.fi/pysakit/fi/1113131.html,0, ,2,14,3,55
1113140,H2405,"Haapaniemi","Hämeentie",60.182470,24.957150,A,http://aikataulut.hsl.fi/pysakit/fi/1113140.html,0, ,2, ,3,40
1113180,H0257,"Kaarlenkatu","Kaarlenkatu 11",60.186083,24.951485,A,http://aikataulut.hsl.fi/pysakit/fi/1113180.html,0, ,2, ,3,20
1113181,H2340,"Agricolankatu","Kaarlenkatu",60.184416,24.951453,A,http://aikataulut.hsl.fi/pysakit/fi/1113181.html,0, ,0, ,3,40
1113432,H0309,"Haapaniemi","Hämeentie",60.181977,24.955835,A,http://aikataulut.hsl.fi/pysakit/fi/1113432.html,0, ,1, ,0,25
1113433,H0310,"Haapaniemi","Hämeentie",60.181635,24.954746,A,http://aikataulut.hsl.fi/pysakit/fi/1113433.html,0, ,1, ,0,25
1113434,H0311,"Lintulahti","Hämeentie",60.185099,24.960737,A,http://aikataulut.hsl.fi/pysakit/fi/1113434.html,0, ,1, ,0,25
1113435,H0312,"Sörnäinen (M)","Hämeentie",60.186453,24.961300,A,http://aikataulut.hsl.fi/pysakit/fi/1113435.html,0, ,1,12,0,30
1113480,H0257,"Kaarlenkatu","Kaarlenkatu",60.186071,24.951520,A,http://aikataulut.hsl.fi/pysakit/fi/1113480.html,0, ,1, ,0,30
1121103,H2151,"Sörnäinen (M)","Hämeentie",60.187949,24.962447,A,http://aikataulut.hsl.fi/pysakit/fi/1121103.html,0, ,2, ,3,40
1121111,H2146,"Porvoonkatu","Porvoonkatu",60.189356,24.947966,A,http://aikataulut.hsl.fi/pysakit/fi/1121111.html,0, ,2, ,3,40
1121117,H2147,"Urheilutalo","Läntinen Brahenkatu",60.186827,24.948612,A,http://aikataulut.hsl.fi/pysakit/fi/1121117.html,0, ,2, ,3,10
1121124,H2409,"Sörnäinen (M)","Hämeentie 31",60.187880,24.963200,A,http://aikataulut.hsl.fi/pysakit/fi/1121124.html,0, ,2,15,3,40
1121130,H2411,"Sörnäinen (M)","Hämeentie 33",60.188606,24.963910,A,http://aikataulut.hsl.fi/pysakit/fi/1121130.html,0, ,2,16,3,40
1121298,H2341,"Urheilutalo","Helsinginkatu",60.186414,24.949291,A,http://aikataulut.hsl.fi/pysakit/fi/1121298.html,0, ,0, ,3,40
1121406,H0250,"Helsinginkatu","Helsinginkatu",60.186965,24.951799,A,http://aikataulut.hsl.fi/pysakit/fi/1121406.html,0, ,1, ,0,30
1121436,H0313,"Sörnäinen (M)","Hämeentie",60.187883,24.963072,A,http://aikataulut.hsl.fi/pysakit/fi/1121436.html,0, ,2,13,0,32
1121437,H0314,"Sörnäinen (M)","Helsinginkatu",60.187659,24.960728,A,http://aikataulut.hsl.fi/pysakit/fi/1121437.html,0, ,1,11,0,25
1121438,H0261,"Porvoonkatu","Sturenkatu",60.189714,24.948336,A,http://aikataulut.hsl.fi/pysakit/fi/1121438.html,0, ,2, ,0,20
1121439,H0262,"Porvoonkatu","Porvoonkatu",60.189581,24.948129,A,http://aikataulut.hsl.fi/pysakit/fi/1121439.html,0, ,1, ,0,20
1121446,H0245,"Linnanmäki (etelä)","Helsinginkatu",60.186052,24.941642,A,http://aikataulut.hsl.fi/pysakit/fi/1121446.html,0, ,1, ,0,20
1121449,H0248,"Urheilutalo","Helsinginkatu",60.186560,24.947610,A,http://aikataulut.hsl.fi/pysakit/fi/1121449.html,0, ,1, ,0,20
1121450,H0249,"Helsinginkatu","Helsinginkatu",60.187070,24.953904,A,http://aikataulut.hsl.fi/pysakit/fi/1121450.html,0, ,1, ,0,20
1121480,H0259,"Urheilutalo","Läntinen Brahenkatu",60.187458,24.948545,A,http://aikataulut.hsl.fi/pysakit/fi/1121480.html,0, ,2, ,0,20
1121482,H0278,"Urheilutalo","Helsinginkatu",60.186544,24.949786,A,http://aikataulut.hsl.fi/pysakit/fi/1121482.html,0, ,0, ,0,30
1121601,H0025,"Sörnäinen","Pengerkatu",60.187124,24.959708,A,http://aikataulut.hsl.fi/pysakit/fi/1121601.html,0,1000106,1, ,1,40
1121602,H0024,"Sörnäinen","Harjutori",60.187131,24.959683,A,http://aikataulut.hsl.fi/pysakit/fi/1121602.html,0,1000106,1, ,1,40
1122101,H2066,"Linnanmäki (etelä)","Sturenkatu",60.186420,24.941210,A,http://aikataulut.hsl.fi/pysakit/fi/1122101.html,0, ,2, ,3,40
1122102,H2067,"Linnanmäki (etelä)","Sturenkatu",60.186430,24.941850,A,http://aikataulut.hsl.fi/pysakit/fi/1122102.html,0, ,1, ,3,40
1122110,H0654,"Sturenkatu","Aleksis Kiven katu",60.190921,24.948561,A,http://aikataulut.hsl.fi/pysakit/fi/1122110.html,0, ,1, ,3,40
1122113,H0633,"Linnanmäki (pohj.)","Viipurinkatu 13",60.191240,24.940600,A,http://aikataulut.hsl.fi/pysakit/fi/1122113.html,0, ,2, ,3,40
1122114,H0634,"Linnanmäki (pohj.)","Viipurinkatu",60.191137,24.940941,A,http://aikataulut.hsl.fi/pysakit/fi/1122114.html,0, ,2, ,3,40
1122115,H0635,"Karjalankatu","Viipurinkatu 31",60.192440,24.936076,A,http://aikataulut.hsl.fi/pysakit/fi/1122115.html,0, ,2, ,3,40
1122116,H0636,"Karjalankatu","Viipurinkatu",60.192250,24.936410,A,http://aikataulut.hsl.fi/pysakit/fi/1122116.html,0, ,2, ,3,40
1122126,H2132,"Sipoonkatu","Aleksis Kiven katu",60.194095,24.940978,A,http://aikataulut.hsl.fi/pysakit/fi/1122126.html,0, ,2, ,3,25
1122127,H2104,"Savonkatu","Savonkatu",60.195050,24.935780,A,http://aikataulut.hsl.fi/pysakit/fi/1122127.html,0, ,2, ,3,40
1122134,H2123,"Porvoonkatu","Porvoonkatu 15",60.190070,24.947190,A,http://aikataulut.hsl.fi/pysakit/fi/1122134.html,0, ,2, ,3,40
1122135,H2122,"Porvoonkatu","Sturenkatu 8",60.189440,24.946940,A,http://aikataulut.hsl.fi/pysakit/fi/1122135.html,0, ,2, ,3,40
1122196,H2145,"Porvoonkatu","Sturenkatu",60.189145,24.946951,A,http://aikataulut.hsl.fi/pysakit/fi/1122196.html,0, ,0, ,3,40
1122400,H0654,"Sturenkatu","Aleksis Kiven katu",60.190921,24.948561,A,http://aikataulut.hsl.fi/pysakit/fi/1122400.html,0, ,1, ,0,30
1122413,H0633,"Linnanmäki (pohj.)","Viipurinkatu",60.191233,24.940651,A,http://aikataulut.hsl.fi/pysakit/fi/1122413.html,0, ,1, ,0,20
1122414,H0634,"Linnanmäki (pohj.)","Viipurinkatu",60.191138,24.940917,A,http://aikataulut.hsl.fi/pysakit/fi/1122414.html,0, ,1, ,0,20
1122415,H0635,"Karjalankatu","Viipurinkatu",60.192384,24.936242,A,http://aikataulut.hsl.fi/pysakit/fi/1122415.html,0, ,1, ,0,20
1122416,H0636,"Karjalankatu","Viipurinkatu",60.192232,24.936325,A,http://aikataulut.hsl.fi/pysakit/fi/1122416.html,0, ,1, ,0,20
1122440,H0631,"Alppila","Porvoonkatu",60.190796,24.945412,A,http://aikataulut.hsl.fi/pysakit/fi/1122440.html,0, ,1, ,0,20
1122441,H0632,"Alppila","Porvoonkatu",60.190632,24.945563,A,http://aikataulut.hsl.fi/pysakit/fi/1122441.html,0, ,1, ,0,20
1122447,H0246,"Linnanmäki (etelä)","Helsinginkatu",60.186030,24.941260,A,http://aikataulut.hsl.fi/pysakit/fi/1122447.html,0, ,1, ,0,20
1130101,H1258,"Hietakannaksentie","Eteläinen Hesperiank",60.175185,24.912905,A,http://aikataulut.hsl.fi/pysakit/fi/1130101.html,0, ,0, ,3,40
1130102,H1259,"Hietakannaksentie","Eteläinen Hesperiank",60.175247,24.912978,A,http://aikataulut.hsl.fi/pysakit/fi/1130102.html,0, ,0, ,3,40
1130103,H1307,"Apollonkatu","Runeberginkatu",60.175862,24.922297,A,http://aikataulut.hsl.fi/pysakit/fi/1130103.html,0, ,2, ,3,40
1130104,H1308,"Apollonkatu","Runeberginkatu",60.175653,24.921718,A,http://aikataulut.hsl.fi/pysakit/fi/1130104.html,0, ,2, ,3,30
1130105,H1906,"Kansallismuseo","Mannerheimintie",60.173910,24.933280,A,http://aikataulut.hsl.fi/pysakit/fi/1130105.html,0, ,2, ,3,40
1130106,H1911,"Hesperian puisto","Mannerheimintie",60.178732,24.929241,A,http://aikataulut.hsl.fi/pysakit/fi/1130106.html,0, ,2, ,3,40
1130107,H1908,"Hesperian puisto","Mannerheimintie",60.177120,24.929799,A,http://aikataulut.hsl.fi/pysakit/fi/1130107.html,0, ,2, ,3,40
1130110,H1305,"Hanken","Runeberginkatu",60.171824,24.924038,A,http://aikataulut.hsl.fi/pysakit/fi/1130110.html,0, ,2, ,3,30
1130111,H1907,"Kansallismuseo","Mannerheimintie",60.174190,24.933490,A,http://aikataulut.hsl.fi/pysakit/fi/1130111.html,0, ,2, ,3,40
1130112,H1231,"Leppäsuonkatu","Pohjoinen Rautatiek.",60.168094,24.922999,A,http://aikataulut.hsl.fi/pysakit/fi/1130112.html,0, ,0, ,3,25
1130113,H1273,"Pohj. Rautatiekatu","Pohj. Rautatiekatu",60.170862,24.930898,A,http://aikataulut.hsl.fi/pysakit/fi/1130113.html,0, ,2, ,3,40
1130115,H1230,"Leppäsuonkatu","Pohjoinen Rautatieka",60.168485,24.923568,A,http://aikataulut.hsl.fi/pysakit/fi/1130115.html,0, ,0, ,3,40
1130119,H1278,"Arkadiankatu","Mechelininkatu 8",60.171340,24.920160,A,http://aikataulut.hsl.fi/pysakit/fi/1130119.html,0, ,2, ,3,40
1130120,H1279,"Arkadiankatu","Mechelininkatu",60.171811,24.920404,A,http://aikataulut.hsl.fi/pysakit/fi/1130120.html,0, ,2, ,3,20
1130122,H1281,"Taivallahti","Mechelininkatu",60.176160,24.918100,A,http://aikataulut.hsl.fi/pysakit/fi/1130122.html,0, ,2, ,3,40
1130123,H1304,"Taivallahti","Mechelininkatu",60.176465,24.917584,A,http://aikataulut.hsl.fi/pysakit/fi/1130123.html,0, ,2, ,3,40
1130139,H1163,"Hanken","Arkadiankatu",60.171204,24.926277,A,http://aikataulut.hsl.fi/pysakit/fi/1130139.html,0, ,0, ,3,40
1130181,H1270,"Hietaniemi","Hietaniemenkatu",60.172749,24.910965,A,http://aikataulut.hsl.fi/pysakit/fi/1130181.html,0, ,2, ,3,40
1130182,H1269,"Hietaniemi","Hietaniemenkatu",60.172812,24.911069,A,http://aikataulut.hsl.fi/pysakit/fi/1130182.html,0, ,2, ,3,40
1130183,H1266,"Väinämöisenkatu","Hietaniemenkatu",60.170207,24.919306,A,http://aikataulut.hsl.fi/pysakit/fi/1130183.html,0, ,2, ,3,40
1130184,H1265,"Väinämöisenkatu","Hietaniemenkatu",60.170472,24.918676,A,http://aikataulut.hsl.fi/pysakit/fi/1130184.html,0, ,2, ,3,40
1130206,H1909,"Hesperian puisto","Mannerheimintie",60.178420,24.929380,A,http://aikataulut.hsl.fi/pysakit/fi/1130206.html,0, ,0, ,3,40
1130432,H0103,"Kansallismuseo","Mannerheimintie",60.175233,24.932310,A,http://aikataulut.hsl.fi/pysakit/fi/1130432.html,0, ,1, ,0,30
1130433,H0104,"Kansallismuseo","Mannerheimintie",60.174790,24.932594,A,http://aikataulut.hsl.fi/pysakit/fi/1130433.html,0, ,1, ,0,15
1130434,H0105,"Hesperian puisto","Mannerheimintie",60.178426,24.929212,A,http://aikataulut.hsl.fi/pysakit/fi/1130434.html,0, ,1, ,0,20
1130435,H0106,"Hesperian puisto","Mannerheimintie 42",60.178077,24.929241,A,http://aikataulut.hsl.fi/pysakit/fi/1130435.html,0, ,1, ,0,20
1130436,H0201,"Luonnontiet.museo","Arkadiankatu",60.171181,24.930990,A,http://aikataulut.hsl.fi/pysakit/fi/1130436.html,0, ,1, ,0,30
1130437,H0202,"Luonnontiet.museo","Arkadiankatu",60.171089,24.931274,A,http://aikataulut.hsl.fi/pysakit/fi/1130437.html,0, ,1, ,0,25
1130438,H0203,"Hanken","Arkadiankatu",60.171295,24.925081,A,http://aikataulut.hsl.fi/pysakit/fi/1130438.html,0, ,1, ,0,25
1130439,H0204,"Hanken","Arkadiankatu",60.171203,24.925510,A,http://aikataulut.hsl.fi/pysakit/fi/1130439.html,0, ,2, ,0,20
1130440,H0205,"Sammonkatu","Runeberginkatu",60.173429,24.922651,A,http://aikataulut.hsl.fi/pysakit/fi/1130440.html,0, ,1, ,0,20
1130441,H0206,"Sammonkatu","Runeberginkatu",60.172849,24.922917,A,http://aikataulut.hsl.fi/pysakit/fi/1130441.html,0, ,1, ,0,20
1130442,H0207,"Apollonkatu","Runeberginkatu",60.176336,24.922276,A,http://aikataulut.hsl.fi/pysakit/fi/1130442.html,0, ,1, ,0,15
1130443,H0208,"Apollonkatu","Runeberginkatu",60.176247,24.922117,A,http://aikataulut.hsl.fi/pysakit/fi/1130443.html,0, ,1, ,0,15
1130446,H0221,"Arkadiankatu","Mechelininkatu",60.171940,24.920208,A,http://aikataulut.hsl.fi/pysakit/fi/1130446.html,0, ,1, ,0,20
1130447,H0222,"Arkadiankatu","Mechelininkatu",60.171196,24.920344,A,http://aikataulut.hsl.fi/pysakit/fi/1130447.html,0, ,1, ,0,20
1140101,H1346,"Töölön kirjasto","Topeliuksenkatu",60.182607,24.919109,A,http://aikataulut.hsl.fi/pysakit/fi/1140101.html,0, ,0, ,3,40
1140102,H1311,"Töölöntori","Topeliuksenkatu",60.179920,24.922160,A,http://aikataulut.hsl.fi/pysakit/fi/1140102.html,0, ,2, ,3,40
1140103,H1312,"Töölöntori","Topeliuksenkatu",60.179660,24.922270,A,http://aikataulut.hsl.fi/pysakit/fi/1140103.html,0, ,2, ,3,40
1140104,H1317,"Linnankoskenkatu","Topeliuksenkatu 25",60.184840,24.917000,A,http://aikataulut.hsl.fi/pysakit/fi/1140104.html,0, ,2, ,3,40
1140105,H1316,"Linnankoskenkatu","Topeliuksenkatu 10",60.184790,24.916890,A,http://aikataulut.hsl.fi/pysakit/fi/1140105.html,0, ,2, ,3,40
1140106,H1318,"Kirjailijanpuisto","Topeliuksenkatu",60.185756,24.915742,A,http://aikataulut.hsl.fi/pysakit/fi/1140106.html,0, ,2, ,3,40
1140111,H1287,"Kajanuksenkatu","Linnankoskenkatu 13",60.185230,24.914800,A,http://aikataulut.hsl.fi/pysakit/fi/1140111.html,0, ,2, ,3,40
1140112,H1288,"Kajanuksenkatu","Linnankoskenkatu 16",60.185070,24.914450,A,http://aikataulut.hsl.fi/pysakit/fi/1140112.html,0, ,2, ,3,40
1140113,H1289,"Lastenlinna","Linnankoskenk. 25-27",60.185080,24.910150,A,http://aikataulut.hsl.fi/pysakit/fi/1140113.html,0, ,2, ,3,40
1140114,H1290,"Lastenlinna","Linnankoskenkatu",60.184930,24.910010,A,http://aikataulut.hsl.fi/pysakit/fi/1140114.html,0, ,2, ,3,40
1140115,H1914,"Töölön kisahalli","Mannerheimintie",60.183456,24.924437,A,http://aikataulut.hsl.fi/pysakit/fi/1140115.html,0, ,2, ,3,40
1140117,H1917,"Kansaneläkelaitos","Mannerheimintie",60.189484,24.917043,A,http://aikataulut.hsl.fi/pysakit/fi/1140117.html,0, ,2, ,3,40
1140118,H1916,"Kansaneläkelaitos","Mannerheimintie",60.189868,24.915661,A,http://aikataulut.hsl.fi/pysakit/fi/1140118.html,0, ,2, ,3,40
